time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,rad_vel_x,rad_vel_y,rad_vel_z,rad_vel_LPF_x,rad_vel_LPF_y,rad_vel_LPF_z,rad_gyro_x,rad_gyro_y,rad_gyro_z,rad_mag_x,rad_mag_y,rad_mag_zpos_step_gyro_x,pos_step_gyro_ypos_step_mag_x,pos_step_mag_ypos_step_x,pos_step_y
 2.451, 0.000, 0.000, 0.000,-0.000,-0.002,-0.014, 0.000,-0.000,-0.003,-0.001, 0.000,-0.001,-0.001,-0.000, 0.002,-0.000,-0.000, 0.000, 0.000,-0.000,-0.006, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.479, 0.000, 0.000, 0.000,-0.000,-0.002,-0.015, 0.000,-0.000,-0.004,-0.001, 0.000, 0.001,-0.001,-0.000, 0.002,-0.000,-0.000, 0.000, 0.000,-0.000,-0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.508, 0.000, 0.000, 0.000, 0.000,-0.002,-0.016, 0.000,-0.000,-0.004,-0.001, 0.000, 0.002,-0.001,-0.000, 0.002,-0.000,-0.000, 0.000, 0.000,-0.000,-0.003, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.540, 0.000, 0.000, 0.000, 0.000,-0.002,-0.017, 0.000,-0.000,-0.005, 0.000,-0.001, 0.004,-0.001,-0.000, 0.002,-0.000,-0.000, 0.000, 0.000,-0.000,-0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.568, 0.000, 0.000, 0.000, 0.000,-0.002,-0.017, 0.000,-0.001,-0.005,-0.001, 0.000, 0.002,-0.001,-0.000, 0.002,-0.000,-0.000, 0.001, 0.001,-0.000, 0.002, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.595, 0.000, 0.000, 0.000, 0.000,-0.002,-0.018, 0.000,-0.001,-0.006, 0.000, 0.000, 0.001,-0.001,-0.000, 0.002,-0.000,-0.000, 0.001, 0.001,-0.000, 0.003, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.621, 0.000, 0.000, 0.000, 0.000,-0.002,-0.019, 0.000,-0.001,-0.006, 0.000, 0.000, 0.006,-0.001,-0.000, 0.002,-0.000,-0.000, 0.001, 0.001,-0.000, 0.002, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.646, 0.000, 0.000, 0.000, 0.000,-0.003,-0.019, 0.000,-0.001,-0.007, 0.000,-0.001, 0.002,-0.001,-0.000, 0.002,-0.000,-0.000, 0.001, 0.001,-0.000,-0.002, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.672, 0.000, 0.000, 0.000, 0.000,-0.003,-0.020, 0.000,-0.001,-0.007, 0.000,-0.001, 0.001,-0.000,-0.000, 0.002,-0.000,-0.000, 0.001, 0.001,-0.000,-0.006, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.698, 0.000, 0.000, 0.000, 0.000,-0.003,-0.021, 0.000,-0.001,-0.008,-0.001,-0.001, 0.000,-0.000,-0.001, 0.002,-0.000,-0.000, 0.001, 0.001,-0.000,-0.009, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
